FID,PD,LPI,ED,LSI,CONTAG,SHDI,SHEI,AI
2156,16.8393,95.8944,34.783,1.6081,76.932,0.1713,0.2471,94.3784
2157,31.25,96.9388,34.5802,1.4286,80.4002,0.1369,0.1975,94.7361
2158,76.5625,71.1111,128.0236,1.6071,20.3628,0.6012,0.8673,84.0076
2159,51.2695,59.375,158.8528,2.75,14.4605,0.6406,0.9241,77.166
2160,35.9511,67.4783,126.1245,3.2292,24.1101,0.588,0.8482,81.8665
2161,72.9166,88.8889,115.6516,1.9348,49.2548,0.3488,0.5033,82.4257
2162,27.3437,71.0623,134.6855,3.3085,22.111,0.5966,0.8607,80.5155
2163,10.9375,98.3333,14.5237,1.2683,88.6962,0.0848,0.1223,97.914
2164,58.8942,94.8718,55.0328,1.4318,71.2412,0.2023,0.2918,91.8095
2165,21.9797,93.7799,55.1298,1.6207,67.4826,0.233,0.3361,91.9948
2166,8.4135,98.9011,12.4134,1.2128,91.3886,0.0605,0.0873,98.2577
2167,32.2786,65.2367,183.981,4.5288,12.4808,0.6402,0.9236,72.917
2168,24.966,95.8333,39.9051,1.6915,75.8864,0.1732,0.2499,94.213
2169,91.875,88.0,108.4435,1.4,46.6412,0.3669,0.5294,86.2353
2170,67.5551,84.3137,135.1114,2.26,38.1727,0.4344,0.6268,79.3294
2171,46.7882,67.7778,193.2905,3.3333,12.6877,0.6285,0.9068,71.3965
2172,32.2266,93.1122,60.5154,1.925,65.3613,0.2507,0.3617,90.9589
2173,191.4062,83.3333,84.7215,1.2143,39.4146,0.4506,0.65,100
2174,52.2017,94.3182,53.9137,1.3684,69.1354,0.2181,0.3147,92.7412
2175,21.2674,91.6667,59.6188,1.6333,61.8604,0.2868,0.4138,91.6826
2176,31.1793,55.2036,194.7444,3.1167,6.4821,0.6833,0.9858,71.3958
2177,35.8887,92.7083,60.0111,1.6071,64.0943,0.2611,0.3767,91.5638
2178,9.5703,99.5833,4.2361,1.0806,96.4373,0.027,0.0389,99.1378
2179,66.9922,75.0,160.9708,2.3409,21.9444,0.5623,0.8113,75.6433
2180,71.7773,68.75,169.443,1.6667,12.388,0.6211,0.896,76.9938
2181,41.7614,80.0,126.3121,1.9762,31.68,0.5004,0.7219,82.0832
2182,114.8437,65.0,203.3316,1.6667,7.2591,0.6474,0.9341,72.4306
2183,53.833,77.0833,148.2626,2.5,25.7883,0.5383,0.7766,78.428
2184,53.0048,93.0769,62.5636,1.5217,64.6095,0.2516,0.363,90.8846
2185,42.9687,72.449,160.2216,2.9857,19.7745,0.5887,0.8493,76.4205
2186,50.5178,70.088,150.0639,3.1757,22.1904,0.5741,0.8282,77.267
2187,15.111,92.3684,40.1312,1.5769,66.9794,0.2697,0.3891,94.7589
2188,28.7109,96.6667,33.8886,1.2727,79.0589,0.1461,0.2108,95.5714
2189,36.3672,93.8333,62.1291,2.1224,67.3761,0.2315,0.334,90.8234
2190,33.4961,73.5417,149.6746,3.4091,22.9341,0.5691,0.821,78.1204
2191,21.2674,96.2963,31.3783,1.3333,78.5391,0.1584,0.2285,95.6599
2192,48.1862,61.5385,191.9564,2.6875,8.5671,0.6629,0.9563,71.7114
2193,44.6614,93.3333,62.1291,1.6111,65.5624,0.2449,0.3534,90.8691
2194,32.8979,95.8333,46.7733,1.6625,75.1728,0.1732,0.2499,92.9529
2195,26.4617,96.0829,37.4805,1.6429,77.0663,0.1653,0.2385,94.1861
2196,39.0625,72.7891,149.8475,2.8571,21.4714,0.582,0.8396,78.0995
2197,29.3718,78.5166,116.14,2.675,31.6986,0.5203,0.7506,83.376
2198,49.6238,80.2469,161.0754,2.5192,28.9505,0.497,0.717,75.4401
2199,44.7443,97.4026,22.0056,1.1389,84.7738,0.1205,0.1738,96.6647
2200,57.4219,95.0,50.8329,1.2812,71.2506,0.1985,0.2864,93.6224
2201,35.8887,98.4375,15.8853,1.0938,89.0926,0.0805,0.1161,97.5426
2202,8.7003,99.2424,10.2693,1.1818,93.3897,0.0445,0.0643,98.0297
2203,22.2801,95.2381,40.0447,1.6979,74.3173,0.1914,0.2762,94.207
2204,54.6875,88.0952,121.0307,1.9783,47.3574,0.365,0.5266,81.5509
2205,29.0009,95.4545,44.5002,1.4483,73.9416,0.1849,0.2668,93.4242
2206,61.5234,92.8571,96.8246,1.5333,61.1911,0.2573,0.3712,84.5104
2207,54.6875,88.4354,115.2673,2.12,48.4471,0.3582,0.5167,81.136
2208,50.0601,78.2051,145.1127,3.1125,27.9254,0.5243,0.7564,78.4633
2209,15.0123,95.7516,42.0839,1.5429,75.2871,0.1758,0.2536,94.0398
2210,35.4456,97.5309,31.3783,1.3269,83.1913,0.1158,0.167,94.8404
2211,28.7109,96.25,35.583,1.525,77.9068,0.1599,0.2307,94.938
2212,23.4908,93.8636,58.5349,1.9048,67.7485,0.2307,0.3328,91.4142
2213,17.9443,97.8795,27.2319,1.6,85.0136,0.1027,0.1482,95.9456
2214,51.0417,95.0,58.3637,1.5741,71.4596,0.1985,0.2864,91.1944
2215,34.8011,97.9798,27.3847,1.2,85.1355,0.0988,0.1426,95.7274
2216,30.625,87.3333,103.925,1.92,46.3919,0.38,0.5482,84.7498
2217,46.7068,85.8852,107.8274,2.622,44.0873,0.407,0.5872,84.1311
2218,22.9687,52.625,217.7343,5.5088,4.3334,0.6909,0.9967,67.7396
2219,44.1707,76.9231,149.1678,2.7903,25.6782,0.5402,0.7793,77.0356
2220,47.1154,81.0256,128.6029,2.3214,33.994,0.4783,0.6901,81.3319
2221,53.833,86.9792,108.5494,2.5375,46.1613,0.3868,0.558,83.8709
2222,179.4433,81.25,158.8528,1.625,30.9166,0.4826,0.6962,74.7169
2223,12.7604,98.5185,13.8065,1.1667,89.5118,0.0771,0.1112,98.2721
2224,72.9166,90.4762,80.6871,1.4688,55.7568,0.3145,0.4537,89.0185
2225,51.6493,87.5661,103.9968,2.4872,47.604,0.3755,0.5417,84.6938
2226,30.7069,91.9786,70.6768,1.6964,60.7965,0.2793,0.4029,89.8216
2227,57.4219,85.0,90.3696,1.7273,43.9661,0.4227,0.6098,87.9417
2228,42.2585,91.9913,66.7503,2.0581,61.9208,0.279,0.4025,90.3257
2229,36.5412,92.2727,68.5474,2.0595,62.2727,0.2721,0.3925,90.0059
2230,39.1513,80.9091,134.7842,3.0833,35.0582,0.4672,0.6741,80.1399
2231,34.1797,93.4524,42.3607,1.4038,68.9536,0.2418,0.3488,94.561
2232,23.9258,95.0758,41.7189,1.7065,73.4175,0.1963,0.2832,94.0442
2233,29.2426,93.9815,60.4033,1.9405,67.759,0.2275,0.3282,90.9891
2234,41.0156,76.7857,169.443,1.9333,22.8391,0.5419,0.7817,75.5952
2235,31.901,80.1587,130.4442,2.5156,31.9735,0.4982,0.7187,81.0636
2236,25.5725,95.9514,38.4162,1.6222,76.5401,0.1695,0.2445,94.3916
2237,44.7443,87.013,72.6184,1.66,50.3022,0.3861,0.5571,90.3368
2238,39.2628,94.8718,46.3434,1.3636,71.7915,0.2023,0.2918,93.7491
2239,46.4954,62.3482,198.9412,3.2656,9.1927,0.6559,0.9463,70.4797
2240,49.2187,48.5714,174.2842,2.5,12.0884,0.6429,0.9275,74.7213
2241,14.3555,98.9583,14.1202,1.2273,91.4887,0.0579,0.0835,97.8661
2242,52.2017,53.2468,154.0391,2.4,9.8428,0.691,0.997,78.3002
2243,32.8125,55.7143,159.7605,2.375,9.5915,0.6849,0.988,77.2528
2244,31.321,89.0909,73.9388,1.8333,54.3087,0.3446,0.4972,89.0762
2245,11.9629,96.1806,27.0638,1.3382,79.0396,0.1622,0.234,96.6923
2246,22.0853,91.3462,58.6533,1.4286,60.7278,0.2945,0.4248,92.4632
2247,26.7969,80.6667,115.2212,2.5143,34.4542,0.491,0.7084,83.1649
2248,24.5655,97.5936,25.3711,1.359,84.2044,0.1135,0.1637,96.2998
2249,40.296,90.8772,85.6133,2.0588,56.7605,0.3054,0.4406,87.4341
2250,62.642,82.7273,104.7466,1.8095,41.1742,0.4305,0.6211,85.6692
2251,47.8515,89.9306,94.135,2.1765,54.0261,0.3266,0.4712,86.0405
2252,22.0853,97.2527,28.8612,1.4487,82.3136,0.1258,0.1816,95.4191
2253,54.6875,84.7619,124.2582,2.3276,40.003,0.4268,0.6158,81.6763
2254,34.8011,91.7749,73.3519,1.8387,60.1976,0.2842,0.4101,89.0715
2255,57.4219,96.6667,39.5367,1.2188,78.9191,0.1461,0.2108,93.7667
2256,47.1154,94.359,64.3014,1.6607,68.3371,0.217,0.313,90.4917
2257,49.2187,97.1429,33.8886,1.2059,81.3732,0.1297,0.1872,94.6939
2258,24.846,96.875,33.3998,1.5244,80.496,0.1391,0.2006,94.9898
2259,40.296,91.8129,71.3444,1.7037,60.434,0.2833,0.4087,89.3494
2260,38.2812,94.1667,31.0645,1.2955,72.7043,0.2224,0.3208,96.4277
2261,67.7897,83.3333,130.6123,2.6912,37.3141,0.4506,0.65,80.1687
2262,21.5332,98.75,14.8263,1.1346,90.5074,0.0672,0.0969,97.7284
2263,36.5412,60.4545,192.5489,3.1167,9.4515,0.6555,0.9457,71.2793
2264,63.8021,74.4444,101.6658,1.7105,36.1774,0.4846,0.6991,87.1069
2265,47.8515,90.9722,89.4282,1.7917,56.638,0.3032,0.4374,86.6285
2266,89.7217,73.4375,121.7872,1.7188,25.5897,0.5623,0.8113,83.562
2267,30.4625,83.2891,116.8572,2.7436,38.4431,0.4513,0.651,82.466
2268,17.7777,97.8328,17.8361,1.2361,86.3072,0.1045,0.1507,97.6606
2269,14.3555,99.1667,9.8842,1.1129,93.2401,0.0482,0.0695,98.4981
2270,41.61,69.8068,181.7215,3.7073,15.363,0.6125,0.8836,73.111
2271,41.7614,95.4545,36.9694,1.2857,75.2041,0.1849,0.2668,95.2525
2272,42.3387,90.7834,77.3035,2.25,57.628,0.3075,0.4437,88.2754
2273,14.1433,96.798,28.3796,1.4634,80.7249,0.1417,0.2044,95.7558
2274,47.8515,89.5833,84.7215,1.4286,52.7558,0.3341,0.4821,89.6123
2275,37.675,82.5792,111.173,3.4167,39.2396,0.4518,0.6518,83.7489
2276,20.5078,93.8187,44.6883,1.8889,69.6009,0.2319,0.3346,93.7038
2277,59.8144,91.6667,77.6614,1.55,59.0408,0.2868,0.4138,88.5775
2278,23.7459,90.4135,75.1664,2.2553,56.9888,0.3159,0.4557,89.0102
2279,85.0694,83.3333,94.135,1.5,40.2268,0.4506,0.65,87.5731
2280,49.0785,81.1966,121.6514,1.9545,33.8316,0.4834,0.6973,82.7803
2281,27.9134,96.5278,32.9472,1.4706,79.1961,0.1508,0.2175,95.0073
2282,33.7776,84.9265,120.8527,2.4697,40.6115,0.424,0.6117,82.2405
2283,33.7776,83.8235,83.0603,1.8621,44.256,0.4344,0.6268,88.7901
2284,28.7109,93.8636,51.6031,1.7976,68.5702,0.2307,0.3328,92.6061
2285,19.7036,95.8333,34.0547,1.5,76.9513,0.1732,0.2499,95.1377
2286,23.0713,96.875,33.2834,1.5349,80.4169,0.1391,0.2006,94.9198
2287,9.6507,99.1597,8.5433,1.0968,93.2453,0.0485,0.07,99.3254
2288,52.3849,92.9825,77.2898,1.9559,63.5168,0.2541,0.3666,88.3146
2289,9.0074,99.2157,10.6317,1.125,93.2083,0.0458,0.0661,98.3784
2290,51.0417,95.5556,37.654,1.1786,74.6274,0.1818,0.2623,97.3457
2291,34.8011,96.9697,20.5385,1.1176,82.5473,0.1358,0.1959,98.2684
2292,37.9774,86.3757,108.0311,3.1909,44.9415,0.3981,0.5743,84.1489
2293,28.0729,80.4444,116.7274,2.8023,34.513,0.491,0.7084,83.0788
2294,68.9062,79.3333,149.1098,2.8857,29.166,0.5095,0.7351,77.8481
2295,23.6304,95.8848,42.5351,1.6778,75.7667,0.1716,0.2476,93.7074
2296,42.5347,84.5679,93.0891,2.2361,43.9192,0.4248,0.6129,86.7589
2297,57.9044,90.7563,89.7051,2.0161,55.9888,0.3081,0.4446,86.7483
2298,16.6742,96.5517,30.7519,1.5532,79.62,0.15,0.2164,95.5812
2299,33.7776,94.8529,49.8362,1.6061,71.4676,0.2028,0.2926,92.9231
2300,30.0781,95.2381,40.3436,1.7561,74.1073,0.1914,0.2762,93.419
2301,72.2793,71.3287,194.3262,2.7083,16.0212,0.5927,0.8551,71.0385
2302,30.625,93.5,60.4347,2.0918,66.6432,0.2405,0.347,91.1342
2303,21.875,73.3333,174.2842,2.3333,18.6128,0.5799,0.8366,73.5359
2304,28.7109,88.2143,93.7988,2.6146,49.9752,0.3626,0.5232,86.2647
2305,61.5234,58.9286,199.7007,2.1,6.0637,0.67,0.9666,71.0984
2306,54.6875,89.2857,108.9276,2.2656,50.8398,0.3405,0.4912,83.5598
2307,72.9166,90.4762,107.5829,1.625,53.8604,0.3145,0.4537,83.5277
2308,67.1165,83.7662,158.4402,2.44,35.5472,0.4435,0.6399,75.8041
2309,58.5937,91.8367,72.6184,1.575,60.1293,0.2827,0.4079,88.8275
2310,25.2404,96.337,40.9642,1.4853,77.339,0.1571,0.2266,93.8603
2311,22.3722,92.6407,51.3464,1.907,65.5211,0.2628,0.3792,92.3546
2312,41.2259,82.5641,107.7484,2.1071,38.1094,0.4627,0.6676,84.6849
2313,32.8125,90.0,88.7559,1.9483,54.0503,0.3251,0.469,87.175
2314,46.7689,87.7828,72.0708,1.7833,52.0371,0.3712,0.5356,89.8882
2315,24.0931,55.2448,244.0927,3.1458,3.0641,0.6802,0.9813,63.3132
2316,63.1009,40.6593,230.8894,3.2963,2.9553,0.6893,0.9944,65.5276
2317,37.5852,84.0,98.585,2.2353,44.0659,0.4147,0.5983,85.2442
2318,16.644,98.1884,23.3291,1.3088,86.8758,0.0906,0.1307,96.0665
2319,114.8437,63.3333,158.1468,1.6364,12.3296,0.6365,0.9183,79.818
2320,29.5554,81.25,132.0659,2.6061,33.3542,0.4826,0.6962,80.7117
2321,21.875,94.0952,46.4758,1.7826,70.014,0.2243,0.3237,93.4005
2322,31.901,91.9192,72.7407,2.0625,60.8146,0.2807,0.405,89.402
2323,29.0009,93.4343,59.0483,1.8625,66.2905,0.2423,0.3495,91.4916
2324,71.7773,93.75,63.5411,1.3214,65.8686,0.2338,0.3373,91.9408
2325,35.8887,85.7143,93.7988,2.0333,45.0257,0.4101,0.5917,86.7329
2326,16.5005,95.6897,42.8477,1.6579,75.075,0.1777,0.2563,93.2141
2327,18.1332,96.5789,29.4296,1.4231,79.8791,0.1491,0.2151,96.015
2328,28.148,92.6471,51.4974,1.5345,65.3389,0.2627,0.379,92.9519
2329,68.3594,83.3333,137.1681,1.8947,35.5967,0.4506,0.65,79.3157
2330,36.8483,90.3743,72.489,1.7143,57.5032,0.3168,0.457,89.238
2331,28.7109,87.5,110.1379,1.9318,46.4668,0.3768,0.5436,83.2492
2332,95.7031,86.1111,122.3755,1.5417,40.8373,0.4029,0.5813,84.1111
2333,50.4808,80.7692,141.5128,2.4074,31.7074,0.4896,0.7063,79.2125
2334,33.4961,82.0833,111.55,2.2742,36.9002,0.4701,0.6783,84.2379
2335,57.4219,96.6667,33.8886,1.1875,80.1344,0.1461,0.2108,94.7333
2336,49.2187,97.1429,33.8886,1.2059,81.3732,0.1297,0.1872,94.6939
2337,22.9687,92.0,50.8329,1.375,63.595,0.2788,0.4022,94.4732
2338,30.625,94.6667,52.7156,1.814,70.6387,0.2082,0.3004,92.2603
2339,71.7773,93.75,72.0133,1.4722,65.5072,0.2338,0.3373,89.3182
2340,24.1776,92.6316,55.8865,1.6912,64.8156,0.2631,0.3795,92.1126
2341,25.7226,83.3992,101.3533,3.0268,40.6391,0.4495,0.6485,85.2881
2342,45.0368,72.549,184.3938,2.9138,17.4475,0.5877,0.8479,72.5257
2343,63.8021,93.0556,80.0147,1.5588,62.5867,0.2522,0.3638,87.2863
2344,32.2368,84.9123,101.0713,2.25,42.8073,0.4242,0.612,85.5921
2345,57.4219,91.5,81.3326,1.8621,59.1127,0.2908,0.4196,87.5844
2346,14.7236,96.1538,22.8096,1.3194,79.9338,0.163,0.2352,96.8286
2347,21.7507,94.3182,46.2117,1.7826,70.6625,0.2181,0.3147,93.3644
2348,27.3437,84.7619,69.3909,1.7414,48.0595,0.4186,0.6038,90.8607
2349,35.8887,78.125,127.0822,1.75,28.3243,0.5253,0.7579,83.5018
2350,28.3565,98.7654,16.7351,1.1111,89.9278,0.0665,0.096,97.3744
2351,26.864,84.7953,88.1896,2.2027,44.9591,0.4212,0.6076,87.6231
2352,19.1406,97.037,25.7302,1.5213,82.1092,0.1335,0.1925,95.8941
2353,20.9229,96.9636,33.6142,1.6778,80.6251,0.136,0.1962,94.333
2354,24.6094,95.0,38.7298,1.4706,73.5716,0.1985,0.2864,94.6443
2355,27.3437,98.8095,16.1374,1.1053,90.2111,0.0646,0.0932,97.4652
2356,17.0139,99.2593,10.0411,1.0833,93.4427,0.0437,0.0631,98.4457
2357,33.7776,66.3399,124.0367,2.6,20.4916,0.6271,0.9047,82.5024
2358,49.2187,70.9524,148.4643,2.5862,19.7793,0.5983,0.8631,78.6813
2359,41.2259,49.2308,175.5256,2.8036,8.9138,0.677,0.9766,74.5343
2360,71.7773,39.2857,214.8295,2.6136,3.732,0.6892,0.9942,67.8272
2361,34.8011,90.404,75.308,1.7586,56.7273,0.3161,0.4561,88.9701
2362,47.8515,90.4762,72.6184,1.6923,57.3442,0.3145,0.4537,89.5801
2363,46.875,92.8571,65.7024,1.6786,63.9409,0.2573,0.3712,90.3974
2364,33.7776,93.8235,56.8132,1.7703,67.6793,0.2318,0.3344,91.7758
2365,51.5324,61.5385,147.7195,2.36,17.7463,0.6172,0.8905,78.9234
2366,65.625,86.6667,100.0521,1.7857,45.9883,0.3927,0.5665,85.0453
2367,52.2017,93.75,57.7647,1.5556,67.9073,0.2338,0.3373,91.2993
2368,14.3555,97.5,22.5924,1.3636,84.1989,0.1169,0.1687,96.8521
2369,20.148,98.5965,16.647,1.2059,89.6702,0.0738,0.1065,97.4761
2370,24.1268,95.7983,41.7675,1.8333,75.7352,0.1743,0.2515,93.7676
2371,172.2656,85.0,135.5544,1.4444,37.7698,0.4227,0.6098,82.3
2372,41.8198,76.7507,143.3383,2.9868,26.5715,0.5389,0.7775,79.1316
2373,22.6964,94.4664,48.8907,1.8111,70.5491,0.2139,0.3086,92.9703
2374,27.3437,72.9437,160.6408,3.5465,20.338,0.5838,0.8423,76.4289
2375,34.5595,91.4352,66.679,2.0119,60.5003,0.2924,0.4218,90.3311
2376,49.4542,93.3014,79.4517,1.8793,63.8927,0.2458,0.3546,87.605
2377,19.6314,92.5214,58.6533,1.9205,64.0868,0.2658,0.3835,91.5281
2378,42.8145,82.4561,133.7708,3.093,35.4736,0.4644,0.67,80.1705
2379,57.4219,57.5,177.9151,1.8077,6.1139,0.6819,0.9837,75.6306
2380,114.8437,80.0,67.7772,1.2222,38.6335,0.5004,0.7219,96.6667
2381,63.8021,90.9722,72.9546,1.6875,58.6351,0.3032,0.4374,89.0332
2382,23.9258,94.1667,48.0088,1.5484,69.7974,0.2224,0.3208,93.4366
2383,44.1707,85.7143,115.4447,2.1481,42.4062,0.4101,0.5917,83.0762
2384,10.512,99.0847,9.3058,1.1429,92.8956,0.0521,0.0751,98.7123
2385,43.5014,94.697,46.2117,1.3913,71.3246,0.2073,0.2991,94.0111
2386,56.7463,90.1176,86.9143,2.2976,55.2247,0.3225,0.4653,87.0975
2387,131.25,80.0,154.9193,1.6667,29.1224,0.5004,0.7219,76.8333
2388,54.6875,93.6508,37.654,1.2188,70.0312,0.2365,0.3412,95.9073
2389,123.0468,75.0,169.443,1.6364,19.2308,0.5623,0.8113,76.5625
2390,114.8437,80.0,152.4987,1.6923,27.6063,0.5004,0.7219,78.1538
2391,98.157,56.4103,237.5098,2.8636,5.1224,0.6663,0.9612,63.8528
2392,55.2133,87.5,87.98,1.6429,48.5532,0.3768,0.5436,88.1173
2393,85.0694,50.0,194.5457,2.0333,4.097,0.6931,1.0,72.093
2394,14.3555,97.1429,25.4164,1.5,82.4123,0.1297,0.1872,96.0937
2395,21.875,95.4762,37.923,1.5732,75.109,0.1842,0.2658,94.744
2396,26.1008,87.987,63.8162,1.8056,53.7926,0.3672,0.5297,91.149
2397,12.7604,98.3333,16.9443,1.1667,88.1688,0.0848,0.1223,97.9638
2398,12.6666,98.8971,11.2131,1.1364,91.615,0.0607,0.0875,98.6652
2399,28.7109,85.0,63.5411,1.4167,48.2186,0.4227,0.6098,93.0672
2400,7.6819,99.3311,9.0672,1.1429,94.0549,0.0402,0.0579,98.4426
2401,29.4471,89.7436,78.2045,1.5556,53.9324,0.3307,0.4771,88.8972
2402,11.4844,98.5,15.8147,1.3061,89.1478,0.0779,0.1124,97.6579
2403,13.6719,98.0159,14.7926,1.1719,87.4893,0.0974,0.1405,98.3577
2404,11.3333,99.0132,10.0328,1.1286,92.3629,0.0554,0.0799,98.8081
2405,29.4471,93.3333,52.1363,1.5357,66.923,0.2449,0.3534,92.7893
2406,45.6765,93.1818,63.5411,1.6111,64.7859,0.2489,0.3591,90.744
2407,16.8888,99.0196,11.6284,1.1207,92.25,0.0551,0.0795,98.2275
2408,29.9072,94.2708,49.4209,1.5,69.8672,0.2194,0.3166,92.9042
2409,31.7749,85.7708,113.855,2.8889,43.0538,0.4091,0.5902,83.227
2410,78.3025,78.7879,138.6352,2.1739,31.1472,0.4962,0.7158,79.8209
2411,53.833,91.6667,82.9565,1.8393,59.4473,0.2868,0.4138,87.4797
2412,95.7031,95.8333,42.3607,1.15,75.6564,0.1732,0.2499,93.1713
2413,57.4219,37.8571,121.0307,2.0417,27.9598,0.5461,0.7878,83.0753
2414,50.2441,88.125,63.5411,1.5769,55.0058,0.3517,0.5074,91.3205
2415,76.5625,88.3333,84.7215,1.4688,50.6469,0.3602,0.5197,88.3425
2416,35.8887,61.4583,187.0933,2.325,8.0072,0.6667,0.9618,73.0198
2417,45.8742,79.0634,132.1002,3.6389,32.0013,0.5,0.7214,80.5811
2418,41.0156,84.2857,72.6184,1.625,45.7929,0.4349,0.6274,90.6518
2419,56.9473,63.6364,151.2384,2.2273,13.4213,0.6555,0.9457,78.942
2420,58.0019,84.8485,106.1158,1.775,41.5362,0.4253,0.6136,85.1406
2421,57.4219,81.1111,143.0852,2.4444,32.0627,0.4846,0.6991,78.6073
2422,22.0853,98.7179,17.3788,1.16,89.7658,0.0686,0.099,97.3226
2423,95.7031,84.7222,141.2025,1.8824,38.1956,0.4275,0.6167,78.6251
2424,85.0694,81.4815,129.6971,1.8611,33.4463,0.4792,0.6913,81.5298
2425,42.2414,91.4943,74.7886,2.1905,59.4702,0.291,0.4198,88.7896
2426,51.0417,37.7778,161.9122,2.2368,18.133,0.5908,0.8524,75.5224
2427,82.0312,92.8571,80.6871,1.3846,63.4681,0.2573,0.3712,87.1429
2428,35.7169,89.9522,72.9659,2.0976,56.3538,0.3261,0.4705,89.4344
2429,109.375,88.0952,80.6871,1.3846,51.109,0.365,0.5266,89.9688
2430,31.6939,90.9091,84.7215,2.54,57.0779,0.3046,0.4395,87.472
2431,15.3125,82.6667,111.8324,2.4143,37.8129,0.4611,0.6653,83.886
2432,43.0664,96.25,46.5968,1.3056,76.7396,0.1599,0.2307,92.7114
2433,38.2812,96.6667,28.2405,1.1562,79.8992,0.1461,0.2108,98.0667
2434,86.1328,80.0,135.5544,1.6154,29.5635,0.5004,0.7219,81.2308
2435,40.6013,84.8485,118.0966,2.1897,40.5674,0.4253,0.6136,82.3808
2436,32.8125,60.0,140.3956,1.8529,12.4279,0.673,0.971,81.1455
2437,109.375,90.4762,112.962,1.5385,54.7844,0.3145,0.4537,81.8594
2438,35.8887,90.625,75.6442,1.8333,57.5943,0.3111,0.4489,89.04
2439,95.7031,85.0,112.962,1.625,41.0736,0.4227,0.6098,83.4339
2440,49.131,87.8342,111.9049,3.2636,47.8201,0.3702,0.5341,83.3013
2441,45.333,68.4211,191.7381,2.8,12.9009,0.6237,0.8997,70.7111
2442,34.8011,77.8788,132.4736,2.7432,28.7783,0.5284,0.7624,80.8129
2443,38.2812,76.25,124.2582,2.4516,28.1121,0.5433,0.7838,82.1553
2444,61.25,53.3333,238.3498,4.0143,3.7322,0.6813,0.983,64.3221
2445,76.5625,92.2222,79.0734,1.5526,60.8237,0.2733,0.3943,88.5204
2446,89.4886,44.1558,198.0503,2.25,4.2243,0.6931,0.9999,71.0864
2447,51.5324,83.9744,135.7716,2.7639,37.6463,0.4401,0.6349,79.6099
2448,36.75,59.6,201.9761,3.4219,8.2191,0.66,0.9522,69.5278
2449,37.2466,75.3514,112.8399,3.541,33.6448,0.5078,0.7326,83.5669
2450,46.7689,46.1538,202.4115,3.2,6.7072,0.6741,0.9725,69.9657
2451,44.1707,60.6838,246.1992,4.8636,4.9552,0.6692,0.9655,63.0781
2452,41.0156,80.0,139.1853,2.6912,31.3241,0.4954,0.7147,79.3918
2453,57.9044,77.3109,172.2908,2.9516,24.216,0.5355,0.7726,74.3859
2454,37.379,92.8171,70.3635,2.5417,63.7298,0.2583,0.3727,89.5592
2455,65.7959,76.5625,137.6724,2.3929,26.384,0.5445,0.7856,80.1699
2456,19.9381,87.8472,81.1914,2.0147,50.6743,0.37,0.5337,88.5089
2457,35.7645,91.3495,64.4939,1.8088,61.2197,0.2861,0.4128,90.8323
2458,28.908,65.2174,200.8501,4.0833,10.8569,0.6402,0.9235,70.1926
2459,35.8887,37.2396,220.6289,4.125,4.682,0.6832,0.9857,67.1113
2460,38.2812,96.6667,33.8886,1.2368,79.1808,0.1461,0.2108,95.8387
2461,76.5625,96.6667,33.8886,1.1364,79.6825,0.1461,0.2108,94.6099
2462,74.3106,88.8235,103.6592,1.963,50.2412,0.3502,0.5052,84.2755
2463,35.5028,79.0323,133.4591,3.6636,30.9575,0.5099,0.7357,80.3677
2464,52.2017,70.1299,173.8441,2.58,16.4953,0.6041,0.8716,74.3778
2465,17.4006,96.2121,30.8078,1.2609,78.1771,0.1611,0.2325,96.7434
2466,34.8011,87.8788,61.6156,1.3529,53.2165,0.3693,0.5328,92.5152
2467,15.0123,98.6928,13.2896,1.1714,90.4287,0.0697,0.1005,98.1524
2468,52.2017,68.1818,218.222,2.8478,10.7866,0.6255,0.9024,66.9519
2469,58.8942,74.359,151.1953,2.5536,22.3591,0.5693,0.8213,78.239
2470,127.6041,83.3333,144.3403,1.7667,36.3278,0.4506,0.65,77.6316
2471,61.382,84.6552,141.3973,3.4694,38.7292,0.4286,0.6184,78.8443
2472,20.7862,94.7964,42.9358,1.6512,72.3861,0.2045,0.295,93.7787
2473,49.0,66.4,215.0796,4.0769,11.2854,0.6289,0.9073,67.6317
2474,39.7685,86.2331,115.3472,3.9203,64.3189,0.4059,0.3694,82.9248
2475,53.833,72.2656,202.5373,3.3906,16.0445,0.5904,0.8518,69.7304
2476,57.4219,83.0,146.8506,2.8571,35.2139,0.4559,0.6577,78.0318
2477,53.2609,89.8551,95.281,2.2763,53.5339,0.3283,0.4736,85.772
2478,66.256,63.4615,225.924,3.08,10.8001,0.6223,0.8979,65.7962
2479,34.0942,44.5312,199.625,4.7157,5.5868,0.6924,0.999,70.5044
2480,27.4626,80.2174,144.3949,3.2791,30.8801,0.4974,0.7176,78.7327
2481,36.3758,71.4932,150.2752,2.6333,20.506,0.5892,0.85,78.2708
2482,52.5429,76.4706,143.9712,2.34,25.5552,0.5456,0.7871,78.5276
2483,85.4209,89.2562,106.427,1.8636,51.3891,0.3411,0.4921,83.8624
2484,49.3469,90.2344,84.7215,2.0,55.464,0.3199,0.4615,87.5809
2485,32.9695,65.5502,197.8186,3.1379,10.2501,0.644,0.9291,70.4338
2486,101.3327,57.6471,259.1481,3.4074,3.761,0.673,0.971,60.4711
2487,63.8021,90.7407,95.3901,2.1515,55.8238,0.3085,0.4451,85.6916
